obs_id,site_code,site,site_type,date,buddy,family,species,sci_name,bites_total,HC,MAC,TUR,cots_mean_ha_sc,bite_substrate,bites_sub,substrate,avail_pct,bites_other,avail_pct_sc
33,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,18,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,14,TUR,19.065015169036347,4,-0.31266965225518567
34,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,92,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,0,HC,63.616640884020676,92,2.000190832639366
34,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,92,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,92,-1.2192505094382002
34,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,92,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,92,TUR,19.065015169036347,0,-0.31266965225518567
35,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,50,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,18,HC,63.616640884020676,32,2.000190832639366
35,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,50,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,0,MAC,1.6019423666019266,50,-1.2192505094382002
35,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,50,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,24,TUR,19.065015169036347,26,-0.31266965225518567
36,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,38,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,live_coral_bites,3,HC,63.616640884020676,35,2.000190832639366
36,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,38,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,macro_algal_bites,6,MAC,1.6019423666019266,32,-1.2192505094382002
36,SI,Shark Island,Control,2025-10-14,B,Rabbitfish,Virgate,Siganus virgatus,38,63.616640884020676,1.6019423666019266,19.065015169036347,-0.9859705505268697,turf_filamentous_algal_bites,29,TUR,19.065015169036347,9,-0.31266965225518567
